"nLocs","nRes","nInt","nMig","DE","GDM","Year","tRes","tInt","tMig","UseIntensity","Total","ResUI","IntUI","MigUI","GDM10","ResGDM10","IntGDM10","MigGDM10"
1,0,1,0,2.83560923239289,11.7670078683496,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.17670078683496,0,1.17670078683496,0
1,0,1,0,2.61624487080218,5.41501191142354,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.541501191142354,0,0.541501191142354,0
3,0,3,0,2.45099411874882,7.67497928991952,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,0.767497928991952,0,0.767497928991952,0
1,0,0,1,2.61560573243935,12.1553141329633,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.21553141329633,0,0,1.21553141329633
1,0,1,0,2.6940438112383,6.40931393372056,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.640931393372057,0,0.640931393372057,0
1,0,1,0,2.39482902117572,3.89991438224293,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.389991438224293,0,0.389991438224293,0
1,1,0,0,2.75986804465274,22.4279263130788,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.24279263130788,2.24279263130788,0,0
1,0,0,1,2.59781552822332,15.2681562397234,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.52681562397234,0,0,1.52681562397234
2,0,0,2,2.42553264877266,9.88072250286651,"2014",480,864,480,0.00109649122807018,1824,0,0,0.00416666666666667,0.988072250286651,0,0,0.988072250286651
5,0,5,0,2.7513841482082,13.6507318360194,"2014",480,864,480,0.00274122807017544,1824,0,0.00578703703703704,0,1.36507318360194,0,1.36507318360194,0
1,0,1,0,2.52108758210472,11.3051176520962,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.13051176520962,0,1.13051176520962,0
3,0,1,2,2.42489583023108,5.62163550650191,"2014",480,864,480,0.00164473684210526,1824,0,0.00115740740740741,0.00416666666666667,0.562163550650191,0,0.18738785021673,0.37477570043346
1,0,0,1,2.4879045832805,20.4873927235564,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,2.04873927235564,0,0,2.04873927235564
1,0,1,0,2.7627589072632,16.8838736075084,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.68838736075084,0,1.68838736075084,0
1,0,1,0,2.23987404566755,0,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0,0,0,0
1,0,1,0,2.39286794383949,0,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0,0,0,0
1,0,0,1,2.44210169280399,1.5025197073868,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0.15025197073868,0,0,0.15025197073868
3,0,1,2,2.45506575376611,2.51954814772942,"2014",480,864,480,0.00164473684210526,1824,0,0.00115740740740741,0.00416666666666667,0.251954814772942,0,0.0839849382576474,0.167969876515295
1,0,0,1,2.46810813907597,0.0964320139439467,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0.00964320139439467,0,0,0.00964320139439467
1,1,0,0,2.76417856706119,22.0671305029214,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.20671305029214,2.20671305029214,0,0
1,1,0,0,2.64208213978516,27.0513253474267,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.70513253474267,2.70513253474267,0,0
1,0,0,1,2.78267388881963,9.4309215409812,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0.94309215409812,0,0,0.94309215409812
1,0,0,1,2.7312568534221,11.1267444962782,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.11267444962782,0,0,1.11267444962782
1,0,1,0,2.50188352781585,8.79401726792597,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.879401726792597,0,0.879401726792597,0
2,0,2,0,2.24286079004148,0,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,0,0,0,0
1,0,1,0,2.63393168700384,7.52547258533181,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.752547258533181,0,0.752547258533181,0
3,0,1,2,2.50080428960068,5.97210243069883,"2014",480,864,480,0.00164473684210526,1824,0,0.00115740740740741,0.00416666666666667,0.597210243069883,0,0.199070081023294,0.398140162046589
2,0,0,2,2.57193635442804,7.35993806134525,"2014",480,864,480,0.00109649122807018,1824,0,0,0.00416666666666667,0.735993806134525,0,0,0.735993806134525
3,0,0,3,2.62189503382404,8.56006103627643,"2014",480,864,480,0.00164473684210526,1824,0,0,0.00625,0.856006103627643,0,0,0.856006103627643
1,0,0,1,2.42441975339408,0,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0,0,0,0
1,0,1,0,2.33220516129979,0,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0,0,0,0
2,0,2,0,2.83989069759342,17.4901088779837,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,1.74901088779837,0,1.74901088779837,0
3,0,3,0,2.87338551656045,16.9866209446331,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,1.69866209446331,0,1.69866209446331,0
2,0,2,0,2.6628725217845,5.35817247121035,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,0.535817247121035,0,0.535817247121035,0
4,0,1,3,2.48542905862346,2.45471643607351,"2014",480,864,480,0.00219298245614035,1824,0,0.00115740740740741,0.00625,0.245471643607351,0,0.0613679109018379,0.184103732705514
1,0,1,0,2.46608691608008,8.24387454995709,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.824387454995709,0,0.824387454995709,0
1,0,0,1,2.62898749202416,12.202267673344,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.2202267673344,0,0,1.2202267673344
2,0,1,1,2.65481641608029,13.8793765384323,"2014",480,864,480,0.00109649122807018,1824,0,0.00115740740740741,0.00208333333333333,1.38793765384323,0,0.693968826921616,0.693968826921616
2,1,1,0,2.68953360995317,21.026154261022,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.1026154261022,1.0513077130511,1.0513077130511,0
1,1,0,0,2.65716013220533,23.0672943050369,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.30672943050369,2.30672943050369,0,0
1,0,1,0,2.82830889307283,18.1255678618277,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.81255678618277,0,1.81255678618277,0
1,0,1,0,2.73224589725259,14.6072895680422,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.46072895680422,0,1.46072895680422,0
5,0,4,1,2.55120495845901,5.14816454348846,"2014",480,864,480,0.00274122807017544,1824,0,0.00462962962962963,0.00208333333333333,0.514816454348846,0,0.411853163479077,0.102963290869769
2,0,1,1,2.46026909675627,2.39115213841847,"2014",480,864,480,0.00109649122807018,1824,0,0.00115740740740741,0.00208333333333333,0.239115213841847,0,0.119557606920923,0.119557606920923
1,0,0,1,2.46567641317179,0,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0,0,0,0
1,0,0,1,2.57359213372762,12.2710065296215,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.22710065296215,0,0,1.22710065296215
1,0,0,1,2.63421298400739,12.3975784917701,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.23975784917701,0,0,1.23975784917701
2,0,1,1,2.74928777928416,14.2129987167972,"2014",480,864,480,0.00109649122807018,1824,0,0.00115740740740741,0.00208333333333333,1.42129987167972,0,0.710649935839859,0.710649935839859
1,0,0,1,2.79906956510148,17.4772009914468,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.74772009914468,0,0,1.74772009914468
2,0,1,1,2.66247062078769,14.0418371368666,"2014",480,864,480,0.00109649122807018,1824,0,0.00115740740740741,0.00208333333333333,1.40418371368666,0,0.70209185684333,0.70209185684333
7,0,5,2,2.51290158965657,4.2977675493801,"2014",480,864,480,0.00383771929824561,1824,0,0.00578703703703704,0.00416666666666667,0.42977675493801,0,0.306983396384293,0.122793358553717
2,0,1,1,2.43412748930415,7.07168716604103,"2014",480,864,480,0.00109649122807018,1824,0,0.00115740740740741,0.00208333333333333,0.707168716604103,0,0.353584358302051,0.353584358302051
1,0,0,1,2.54735114137106,7.59261099819436,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0.759261099819436,0,0,0.759261099819436
1,1,0,0,2.66895928513238,24.5437424330732,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.45437424330732,2.45437424330732,0,0
2,1,1,0,2.62766407216214,28.4128368633074,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.84128368633074,1.42064184316537,1.42064184316537,0
2,0,2,0,2.62076900904671,28.4479146582625,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,2.84479146582625,0,2.84479146582625,0
1,0,1,0,2.73032603584736,23.1030178805177,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.31030178805177,0,2.31030178805177,0
2,0,1,1,2.79812724165699,20.9567509137183,"2014",480,864,480,0.00109649122807018,1824,0,0.00115740740740741,0.00208333333333333,2.09567509137183,0,1.04783754568592,1.04783754568592
1,0,0,1,2.65989550391538,9.62607855265366,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0.962607855265366,0,0,0.962607855265366
7,0,3,4,2.47241780441614,0,"2014",480,864,480,0.00383771929824561,1824,0,0.00347222222222222,0.00833333333333333,0,0,0,0
2,0,0,2,2.49770798637541,5.0009424184851,"2014",480,864,480,0.00109649122807018,1824,0,0,0.00416666666666667,0.50009424184851,0,0,0.50009424184851
2,1,1,0,2.64770886992243,24.5175164096566,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.45175164096566,1.22587582048283,1.22587582048283,0
1,0,1,0,2.59577430167726,28.995897152979,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.8995897152979,0,2.8995897152979,0
2,1,1,0,2.59656552105176,29.2445178301514,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.92445178301514,1.46222589150757,1.46222589150757,0
1,0,1,0,2.67537171224816,26.6274053689425,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.66274053689425,0,2.66274053689425,0
1,0,1,0,2.62672500760692,7.88346248706088,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.788346248706088,0,0.788346248706088,0
2,0,2,0,2.5508922558926,5.06694453401862,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,0.506694453401862,0,0.506694453401862,0
1,0,0,1,2.43131874692716,2.57381598193816,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,0.257381598193816,0,0,0.257381598193816
1,0,1,0,2.48654877968997,5.27792157472213,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.527792157472213,0,0.527792157472213,0
1,0,1,0,2.62878422021353,24.2093673033842,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.42093673033842,0,2.42093673033842,0
1,1,0,0,2.62025982234504,25.3275292410018,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.53275292410018,2.53275292410018,0,0
1,0,0,1,2.69228763505917,10.7530603053433,"2014",480,864,480,0.000548245614035088,1824,0,0,0.00208333333333333,1.07530603053433,0,0,1.07530603053433
1,0,1,0,2.64052808904744,10.605245376095,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.0605245376095,0,1.0605245376095,0
1,0,1,0,2.71087783573789,15.5336901481029,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.55336901481029,0,1.55336901481029,0
2,1,1,0,2.69860313683901,20.7499909616804,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.07499909616804,1.03749954808402,1.03749954808402,0
2,1,1,0,2.67455973098784,23.1191162761071,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,2.31191162761071,1.15595581380535,1.15595581380535,0
1,1,0,0,2.71371092291364,21.8175244692408,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.18175244692408,2.18175244692408,0,0
1,1,0,0,2.7037767939118,15.8995221771056,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,1.58995221771056,1.58995221771056,0,0
1,0,1,0,2.56449955250825,24.6834828454617,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.46834828454617,0,2.46834828454617,0
2,1,1,0,2.713378295943,10.9303666741476,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,1.09303666741476,0.54651833370738,0.54651833370738,0
1,0,1,0,2.57951684372102,21.2142238727592,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.12142238727592,0,2.12142238727592,0
1,0,1,0,2.65437644903558,10.4264937403521,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.04264937403521,0,1.04264937403521,0
1,1,0,0,2.42717550372819,10.5810043765988,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,1.05810043765988,1.05810043765988,0,0
1,0,1,0,2.39345745757875,2.49023023369664,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.249023023369664,0,0.249023023369664,0
1,0,1,0,2.60838724868749,10.4857218735698,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.04857218735698,0,1.04857218735698,0
1,0,1,0,2.16931737667412,0,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0,0,0,0
1,0,1,0,2.60591721157597,7.54481057689393,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.754481057689393,0,0.754481057689393,0
3,0,3,0,2.64245233273661,7.86511987817338,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,0.786511987817338,0,0.786511987817338,0
5,0,5,0,2.50802710791702,10.0305409834916,"2014",480,864,480,0.00274122807017544,1824,0,0.00578703703703704,0,1.00305409834916,0,1.00305409834916,0
2,1,1,0,2.37054110481365,10.9899039638198,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,1.09899039638198,0.549495198190989,0.549495198190989,0
2,0,2,0,2.64295474044932,13.5631758337707,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,1.35631758337707,0,1.35631758337707,0
1,0,1,0,2.53674276949563,15.9193819733132,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.59193819733132,0,1.59193819733132,0
1,0,1,0,2.65407075557232,10.396815071971,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.0396815071971,0,1.0396815071971,0
1,0,1,0,2.49298604356188,6.68759021440401,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.668759021440401,0,0.668759021440401,0
1,0,1,0,2.55372852556363,18.1170968774797,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.81170968774797,0,1.81170968774797,0
1,0,1,0,2.6648895823197,16.6992283898811,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.66992283898811,0,1.66992283898811,0
1,0,1,0,2.16929488561555,0.720818862959151,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.0720818862959151,0,0.0720818862959151,0
1,1,0,0,2.57860950763707,21.2746859563022,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.12746859563022,2.12746859563022,0,0
1,0,1,0,2.83276304241559,13.8519702852434,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.38519702852434,0,1.38519702852434,0
1,0,1,0,2.7159362297084,12.8821521019565,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.28821521019565,0,1.28821521019565,0
1,0,1,0,2.71272095263113,19.0663246435714,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.90663246435714,0,1.90663246435714,0
1,0,1,0,2.23263758332636,0,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0,0,0,0
1,0,1,0,2.21925045129265,0,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0,0,0,0
1,1,0,0,2.64967143037197,23.849063854882,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.3849063854882,2.3849063854882,0,0
1,1,0,0,2.57181272822305,26.9410430187282,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.69410430187282,2.69410430187282,0,0
1,1,0,0,2.54439528304852,28.0688370284055,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,2.80688370284055,2.80688370284055,0,0
1,0,1,0,2.52874640887601,26.0208106636555,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,2.60208106636555,0,2.60208106636555,0
1,0,1,0,2.69706803272884,9.39892073684582,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.939892073684582,0,0.939892073684582,0
1,0,1,0,2.53791569707954,14.9048315950443,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.49048315950443,0,1.49048315950443,0
1,0,1,0,2.59044973155795,5.34158716026101,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.534158716026101,0,0.534158716026101,0
1,0,1,0,2.61322393947622,6.90824208201645,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.690824208201645,0,0.690824208201645,0
2,1,1,0,2.65153031423167,7.91224467224285,"2014",480,864,480,0.00109649122807018,1824,0.00208333333333333,0.00115740740740741,0,0.791224467224285,0.395612233612143,0.395612233612143,0
3,0,3,0,2.5554355386583,12.3895238990988,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,1.23895238990988,0,1.23895238990988,0
1,0,1,0,2.45211580121418,16.6805058966694,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.66805058966694,0,1.66805058966694,0
1,0,1,0,2.58035123133926,11.9617925419959,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.19617925419959,0,1.19617925419959,0
1,1,0,0,2.5926688817264,12.8227443798098,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,1.28227443798098,1.28227443798098,0,0
1,0,1,0,2.57415595811057,7.86018557821756,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.786018557821756,0,0.786018557821756,0
1,1,0,0,2.55479186507888,10.265744016848,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,1.0265744016848,1.0265744016848,0,0
1,0,1,0,2.53469826553602,6.79951551749555,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.679951551749555,0,0.679951551749555,0
3,0,3,0,2.52631865662555,6.78590539973338,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,0.678590539973338,0,0.678590539973338,0
1,0,1,0,2.54322992661094,5.19921173645682,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.519921173645682,0,0.519921173645682,0
1,1,0,0,2.53784273668922,8.66778081481869,"2014",480,864,480,0.000548245614035088,1824,0.00208333333333333,0,0,0.866778081481869,0.866778081481869,0,0
1,0,1,0,2.47334062040439,6.20552828436687,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.620552828436687,0,0.620552828436687,0
3,0,3,0,2.52294420306734,5.1296116410105,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,0.51296116410105,0,0.51296116410105,0
1,0,1,0,2.50248225261092,6.70742340732339,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.670742340732339,0,0.670742340732339,0
1,0,1,0,2.57198665105674,12.4403865372924,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,1.24403865372924,0,1.24403865372924,0
1,0,1,0,2.46795197987729,8.74881663095015,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.874881663095015,0,0.874881663095015,0
5,0,5,0,2.50553782155894,9.49159375752895,"2014",480,864,480,0.00274122807017544,1824,0,0.00578703703703704,0,0.949159375752895,0,0.949159375752895,0
1,0,1,0,2.48410262340828,0.894316650532472,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.0894316650532472,0,0.0894316650532472,0
1,0,1,0,2.55464676382967,7.06386219909496,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.706386219909496,0,0.706386219909496,0
3,0,3,0,2.62294675744337,11.2659072362941,"2014",480,864,480,0.00164473684210526,1824,0,0.00347222222222222,0,1.12659072362941,0,1.12659072362941,0
1,0,1,0,2.54741190506595,1.51361808807184,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.151361808807184,0,0.151361808807184,0
1,0,1,0,2.50902889647175,8.96987428512138,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.896987428512138,0,0.896987428512138,0
2,0,2,0,2.42432943510425,6.25709319518125,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,0.625709319518125,0,0.625709319518125,0
1,0,1,0,2.47608804589477,7.81000792954103,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.781000792954103,0,0.781000792954103,0
1,0,1,0,2.42680807133453,6.27924071410799,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.627924071410799,0,0.627924071410799,0
1,0,1,0,2.56196534581394,6.29623401634488,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.629623401634488,0,0.629623401634488,0
2,0,2,0,2.51820542080143,8.17096932978153,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,0.817096932978153,0,0.817096932978153,0
1,0,1,0,2.54950867681967,7.03997177741323,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.703997177741323,0,0.703997177741323,0
1,0,1,0,2.47206465795769,9.38997385888721,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.938997385888721,0,0.938997385888721,0
2,0,2,0,2.52876433360083,8.76019562888361,"2014",480,864,480,0.00109649122807018,1824,0,0.00231481481481481,0,0.876019562888361,0,0.876019562888361,0
1,0,1,0,2.45634657538145,9.62310717343437,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.962310717343437,0,0.962310717343437,0
1,0,1,0,2.02864633532904,3.4038931211733,"2014",480,864,480,0.000548245614035088,1824,0,0.00115740740740741,0,0.34038931211733,0,0.34038931211733,0
1,0,0,1,2.92989591717615,34.1850862196579,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.41850862196579,0,0,3.41850862196579
1,0,0,1,2.83320139572671,34.5625786112749,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.45625786112749,0,0,3.45625786112749
2,0,0,2,2.87580051444171,38.0908560902198,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,3.80908560902198,0,0,3.80908560902198
1,0,0,1,2.97234918213015,45.8685668467642,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,4.58685668467642,0,0,4.58685668467642
2,0,1,1,2.911882736335,45.7809944024458,"2015",432,864,416,0.00116822429906542,1712,0,0.00115740740740741,0.00240384615384615,4.57809944024458,0,2.28904972012229,2.28904972012229
1,0,0,1,2.9704377065194,42.9574808807202,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,4.29574808807202,0,0,4.29574808807202
1,0,0,1,2.95419060595629,45.2697491284406,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,4.52697491284406,0,0,4.52697491284406
1,0,0,1,2.99889551344695,43.1327520406682,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,4.31327520406681,0,0,4.31327520406681
3,0,0,3,2.63772483624101,13.0791606368649,"2015",432,864,416,0.00175233644859813,1712,0,0,0.00721153846153846,1.30791606368649,0,0,1.30791606368649
1,0,1,0,2.70347880928892,33.9286460814366,"2015",432,864,416,0.00058411214953271,1712,0,0.00115740740740741,0,3.39286460814366,0,3.39286460814366,0
1,0,0,1,2.83322825939596,22.3909996035942,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.23909996035942,0,0,2.23909996035942
2,0,0,2,2.89019381402031,26.6362381651412,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,2.66362381651412,0,0,2.66362381651412
1,0,0,1,2.79199772066853,31.5171354713607,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.15171354713607,0,0,3.15171354713607
2,0,0,2,2.88892078191715,26.3083751904052,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,2.63083751904052,0,0,2.63083751904052
1,0,0,1,2.78316669435056,34.9096078439742,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.49096078439742,0,0,3.49096078439742
1,0,0,1,2.70058938107012,36.8128072932502,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.68128072932502,0,0,3.68128072932502
1,0,0,1,2.66698443921245,35.4169907703085,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.54169907703085,0,0,3.54169907703085
2,0,0,2,2.87708098910876,29.9171812705026,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,2.99171812705026,0,0,2.99171812705026
1,0,0,1,2.8724032542846,22.2767832479556,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.22767832479556,0,0,2.22767832479556
3,0,0,3,2.80184436658925,32.7265871602022,"2015",432,864,416,0.00175233644859813,1712,0,0,0.00721153846153846,3.27265871602022,0,0,3.27265871602022
1,0,0,1,2.82199285800687,35.8737466002091,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.58737466002091,0,0,3.58737466002091
1,0,0,1,2.7825897026853,37.7011465410978,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.77011465410978,0,0,3.77011465410978
1,0,0,1,2.73792954416984,33.3183043569693,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.33183043569693,0,0,3.33183043569693
1,0,0,1,2.79395312827357,15.6632954463108,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.56632954463108,0,0,1.56632954463108
1,0,0,1,2.74323670155692,32.7603660048019,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.27603660048019,0,0,3.27603660048019
1,0,0,1,2.83754656327527,32.6816665596572,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,3.26816665596572,0,0,3.26816665596572
1,0,0,1,2.62886779198585,28.2077934088656,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.82077934088656,0,0,2.82077934088656
1,0,0,1,2.84486305054086,22.7692414475307,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,2.27692414475307,0,0,2.27692414475307
1,0,0,1,2.58456718124128,16.8001870732758,"2015",432,864,416,0.00058411214953271,1712,0,0,0.00240384615384615,1.68001870732758,0,0,1.68001870732758
2,0,0,2,2.79049724731744,32.9086039894991,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,3.29086039894991,0,0,3.29086039894991
2,0,0,2,2.95899675492808,34.7168806367924,"2015",432,864,416,0.00116822429906542,1712,0,0,0.00480769230769231,3.47168806367924,0,0,3.47168806367924
