"","x","y","Used","nLocs","DE","Year","HabSuit","Adequate"
"3130",254635.621047971,279433.392400047,0,0,2.91693419091737,2014,"Excellent","1"
"3131",260407.619793644,262478.926410677,0,0,2.82332538818886,2014,"Good","1"
"3132",262933.799046734,293004.700464111,0,0,2.58864733230675,2014,"Marginal","0"
"3133",259346.586125141,278690.719486662,0,0,2.86186565290325,2014,"Good","1"
"3134",261623.501444987,299224.596765354,0,0,2.68192693568794,2014,"Marginal","0"
"3135",256845.661444379,246944.616773154,0,0,2.70148926509899,2014,"Marginal","0"
"3136",275656.05172252,288517.589336819,0,0,2.71127943795009,2014,"Marginal","0"
"3137",261224.531891798,291723.713918179,0,0,2.87146887089917,2014,"Good","1"
"3138",254095.602773056,253737.395219654,0,0,2.85663455295059,2014,"Good","1"
"3139",265559.937232159,244188.067083079,0,0,2.47880498248642,2014,"Marginal","0"
"3140",265669.434531025,276117.281546458,0,0,2.76884870298903,2014,"Good","1"
"3141",265700.264096077,299364.833908705,0,0,2.86634897253512,2014,"Good","1"
"3142",270651.896379105,289998.932940877,0,0,2.69624924425369,2014,"Marginal","0"
"3143",262370.667515375,246155.916615684,0,0,2.58875454190405,2014,"Marginal","0"
"3144",267650.140636405,299342.333906951,0,0,2.88303793647333,2014,"Good","1"
"3145",261301.538183381,285911.96596907,0,0,2.92137794513215,2014,"Excellent","1"
"3146",273782.067230599,253543.856266717,0,0,2.81675683232891,2014,"Good","1"
"3147",264656.030100065,276571.725147746,0,0,2.81941050448292,2014,"Good","1"
"3148",257018.068984656,272510.934898779,0,0,2.85078124612951,2014,"Good","1"
"3149",265930.188772276,288919.739125532,0,0,2.36735271413707,2014,"Poor","0"
"3150",258638.210366411,284079.104695973,0,0,2.7662192710401,2014,"Good","1"
"3151",267826.331407546,285970.646391938,0,0,2.39380432300464,2014,"Poor","0"
"3152",271941.83466524,256031.474356092,0,0,2.84555924422331,2014,"Good","1"
"3153",259144.702298103,292011.019802518,0,0,2.91627469765404,2014,"Excellent","1"
"3154",254796.67179282,285767.758109773,0,1,2.84963790578023,2014,"Good","1"
"3155",268365.500357983,250407.303425129,0,0,2.42711968615362,2014,"Marginal","0"
"3156",255653.251724103,291206.985654596,0,0,2.85726937268127,2014,"Good","1"
"3157",252975.372381283,285158.249429249,0,0,2.95026062283369,2014,"Excellent","1"
"3158",256701.304989916,292347.110599802,0,0,2.83475316258287,2014,"Good","1"
"3159",267241.281884005,255313.964783264,0,0,2.34883818163649,2014,"Poor","0"
"3160",262072.850192754,297114.986496523,0,0,2.95196067598997,2014,"Excellent","1"
"3161",267942.587315047,260813.786746761,0,0,2.73917137744396,2014,"Marginal","0"
"3162",258937.382512058,297020.69833521,0,0,2.89046934275281,2014,"Good","1"
"3163",265792.842482062,275310.944536358,0,0,2.70134730765062,2014,"Marginal","0"
"3164",259966.22421662,297829.755273366,0,0,2.85185783484328,2014,"Good","1"
"3165",270005.691302325,293375.870409081,0,0,2.6643550415524,2014,"Marginal","0"
"3166",267716.425189454,264983.117410308,0,0,2.39308320022895,2014,"Poor","0"
"3167",255941.385068408,277918.16340792,0,0,2.94243852022079,2014,"Excellent","1"
"3168",272932.398977342,253131.095180594,0,0,2.74846201269148,2014,"Marginal","0"
"3169",267706.336889167,287671.411311066,0,0,2.43075681767866,2014,"Marginal","0"
"3170",266551.202729203,242599.49828535,0,0,2.55692214000342,2014,"Marginal","0"
"3171",247320.548055546,287851.117315601,0,0,3.03245034556952,2014,"Excellent","1"
"3172",251876.220051284,284357.122742691,0,0,2.67509921012646,2014,"Marginal","0"
"3173",267235.958772101,292284.322356067,0,0,2.51893334250817,2014,"Marginal","0"
"3174",261464.842662532,259455.384666483,0,0,2.73970356828351,2014,"Marginal","0"
"3175",268919.406513133,301243.171855024,0,0,2.92395599598515,2014,"Excellent","1"
"3176",271628.236996979,257129.31490885,0,0,2.84011002049323,2014,"Good","1"
"3177",261144.016526905,297099.543600658,0,0,2.89489419578871,2014,"Good","1"
"3178",254229.731797428,290044.719808676,0,0,2.86245860229127,2014,"Good","1"
"3179",256735.02086276,270092.621041657,0,0,2.88824572874372,2014,"Good","1"
"3180",267707.673204914,254273.588211227,0,0,2.48544653256729,2014,"Marginal","0"
"3181",255440.844158334,277844.70301906,0,0,2.92929888902858,2014,"Excellent","1"
"3182",256689.954144312,280270.370581763,0,0,2.85031282487708,2014,"Good","1"
"3183",258016.550761163,271202.435526537,0,0,2.86990718207537,2014,"Good","1"
"3184",272841.323236105,295721.889291113,0,0,2.90052952173577,2014,"Excellent","1"
"3185",264066.803149475,300100.927234682,0,0,2.58449494840236,2014,"Marginal","0"
"3186",259752.904553878,255726.101938831,0,1,2.76784117979851,2014,"Good","1"
"3187",264485.575521234,294966.063041835,0,0,2.78669174594751,2014,"Good","1"
"3188",250441.79364588,278330.73276081,0,0,2.92008666504907,2014,"Excellent","1"
"3189",250844.855606453,288500.337838427,0,0,2.94336094544455,2014,"Excellent","1"
"3190",268517.458500091,288374.477599822,0,0,2.49400747725209,2014,"Marginal","0"
"3191",269199.529597946,277496.971386269,0,0,2.59702130629343,2014,"Marginal","0"
"3192",261875.799374704,264873.164342378,0,0,2.72938453907087,2014,"Marginal","0"
"3193",262123.13177326,249543.262204361,0,0,2.85045156849401,2014,"Good","1"
"3194",261464.201064526,254259.925308633,0,0,2.79574870677049,2014,"Good","1"
"3195",257514.663727372,244373.315600471,0,0,2.57527694482239,2014,"Marginal","0"
"3196",254382.665828973,281165.707972451,0,0,2.85097768530748,2014,"Good","1"
"3197",258086.525262181,273535.17394807,0,0,2.82280708262221,2014,"Good","1"
"3198",258769.114977761,270764.187895753,0,0,2.87290080371473,2014,"Good","1"
"3199",254977.634056941,265752.944180669,0,0,3.14981387100414,2014,"Excellent","1"
"3200",264837.401726877,249212.129208205,0,0,2.48526327160535,2014,"Marginal","0"
"3201",261366.319788649,266763.783166673,0,0,2.84058915398847,2014,"Good","1"
"3202",270616.262778122,275980.508537665,0,0,2.36502796520278,2014,"Poor","0"
"3203",269489.014616674,299049.823435556,0,0,2.96996151348204,2014,"Excellent","1"
"3204",267899.713051407,275049.79096553,0,0,2.72090224210888,2014,"Marginal","0"
"3205",260650.859356132,289435.084588901,0,0,2.8686587635362,2014,"Good","1"
"3206",260449.228695963,244423.650520464,0,0,2.59984609069776,2014,"Marginal","0"
"3207",255639.755091009,283813.920205373,0,0,2.80706334109701,2014,"Good","1"
"3208",259212.95329394,296291.222703291,0,0,2.9723885468473,2014,"Excellent","1"
"3209",260606.909999899,289240.790380875,0,0,2.80410477665586,2014,"Good","1"
"3210",255390.131367087,285141.315208237,0,2,2.85383866017082,2014,"Good","1"
"3211",268260.36998622,260745.88347538,0,0,2.61849465372404,2014,"Marginal","0"
"3212",274604.333712342,292177.751033891,0,0,2.84428308780486,2014,"Good","1"
"3213",268993.312613676,247321.785618122,0,0,2.01321215743142,2014,"Poor","0"
"3214",262909.329599913,242889.988987179,0,0,2.56967052711082,2014,"Marginal","0"
"3215",265874.3291687,273394.686126175,0,0,2.74695720282666,2014,"Marginal","0"
"3216",264704.129440243,277806.470136267,0,0,2.69723082333896,2014,"Marginal","0"
"3217",256425.295517514,268024.017216885,0,0,3.07466167972317,2014,"Excellent","1"
"3218",259850.702377002,251533.901358047,0,0,2.71445672465792,2014,"Marginal","0"
"3219",264780.319112903,292281.784341903,0,4,2.4089380337797,2014,"Marginal","0"
"3220",264867.414318233,272057.533128056,0,0,2.73901004806182,2014,"Marginal","0"
"3221",253909.129404757,271019.267348385,0,0,2.92839020605861,2014,"Excellent","1"
"3222",248147.21847895,277928.798412232,0,0,3.02228571774271,2014,"Excellent","1"
"3223",259156.496150622,275097.764868264,0,0,2.81914335596373,2014,"Good","1"
"3224",273252.665445152,296879.042333738,0,0,2.83293180048517,2014,"Good","1"
"3225",254102.851403304,285602.343094412,0,0,2.88081811584339,2014,"Good","1"
"3226",255299.47865466,253880.898691266,0,0,2.83910950723751,2014,"Good","1"
"3227",271093.379784405,276165.887369851,0,0,2.63334829157972,2014,"Marginal","0"
"3228",257159.157973019,270006.564736426,0,0,2.85838504580884,2014,"Good","1"
"3229",269337.709920482,254098.434824659,0,0,2.49198061020331,2014,"Marginal","0"
"3230",263711.133113453,283873.118214315,0,0,2.79567911239396,2014,"Good","1"
"3231",259141.829774686,294784.394910628,0,0,2.68606074503449,2014,"Marginal","0"
"3232",261193.543152317,244515.120472511,0,0,2.48113930664776,2014,"Marginal","0"
"3233",256004.088130286,277706.903881866,0,0,3.085941938116,2014,"Excellent","1"
"3234",253847.49189358,287575.827596793,0,1,2.91815390386494,2014,"Excellent","1"
"3235",263002.004565219,298769.765087923,0,0,2.59017821668304,2014,"Marginal","0"
"3236",264505.269047816,252136.503500782,0,0,2.34750125231287,2014,"Poor","0"
"3237",266402.268398651,283188.721843055,0,0,2.64575215074887,2014,"Marginal","0"
"3238",266748.21153632,282906.813391182,0,0,2.5774658874232,2014,"Marginal","0"
"3239",260967.282281815,283396.026618738,0,0,2.54810951780515,2014,"Marginal","0"
"3240",260084.935006829,287960.248558875,0,0,2.73040329352021,2014,"Marginal","0"
"3241",258458.196363847,268409.729180786,0,2,3.06644970188305,2014,"Excellent","1"
"3242",271615.985200159,277736.542822224,0,0,2.71615102927626,2014,"Marginal","0"
"3243",264415.313758267,279268.683528438,0,0,2.72088527950857,2014,"Marginal","0"
"3244",257436.123548921,289283.004823326,0,0,2.73342844285899,2014,"Marginal","0"
"3245",270441.955410916,279254.167016377,0,0,2.51508409333441,2014,"Marginal","0"
"3246",274284.432319836,290568.669736246,0,0,2.76487597923108,2014,"Good","1"
"3247",273815.255535113,290980.000169333,0,0,2.76466799335354,2014,"Good","1"
"3248",269077.341730438,294367.579651482,0,0,3.02278687694263,2014,"Excellent","1"
"3249",269190.076014564,297545.865831737,0,0,2.99401232162328,2014,"Excellent","1"
"3250",268457.946162666,298782.927745605,0,0,3.03087295899352,2014,"Excellent","1"
"3251",257503.083188987,286256.168887944,0,0,2.73476538331253,2014,"Marginal","0"
"3252",257849.229470656,280030.638099843,0,0,2.85365023314433,2014,"Good","1"
"3253",246496.068520039,279935.719847107,0,0,2.67500992525503,2014,"Marginal","0"
"3254",257075.099447126,264115.117722162,0,0,2.91548879713874,2014,"Excellent","1"
"3255",265279.257635523,262716.309304407,0,0,2.70320506210229,2014,"Marginal","0"
"3256",273333.880287647,285388.568983052,0,0,2.52585247100292,2014,"Marginal","0"
"3257",256561.108549103,274486.678010453,0,0,2.87713614738167,2014,"Good","1"
"3258",254653.94630714,290487.84351031,0,0,2.78869974520835,2014,"Good","1"
"3259",269609.493835085,297076.954902894,0,0,2.97065676934863,2014,"Excellent","1"
"3260",253755.23822757,256096.584456795,0,0,3.0545193633234,2014,"Excellent","1"
"3261",259074.946979742,296822.861423268,0,0,2.89046934275281,2014,"Good","1"
"3262",255991.746029177,271109.576569506,0,0,2.95866935585846,2014,"Excellent","1"
"3263",269589.553128413,254328.765705094,0,0,2.48222448802912,2014,"Marginal","0"
"3264",269336.243048591,292772.449822118,0,1,2.58364326323548,2014,"Marginal","0"
"3265",253633.669681335,277940.568011342,0,0,2.84308541107372,2014,"Good","1"
"3266",264999.787737938,290012.768684352,0,1,2.76464723388511,2014,"Good","1"
"3267",253022.799413494,273845.689533949,0,0,3.01775617594779,2014,"Excellent","1"
"3268",262836.354850121,253012.599301042,0,0,2.66187876963912,2014,"Marginal","0"
"3269",253951.740567908,278667.418059895,0,0,2.87605499166711,2014,"Good","1"
"3270",250198.952315108,281699.199342964,0,0,2.95325192124068,2014,"Excellent","1"
"3271",265729.065273649,274653.811059192,0,0,2.65700029880437,2014,"Marginal","0"
"3272",259078.214948434,275238.303381956,0,0,2.75981328053434,2014,"Good","1"
"3273",257615.342706701,276914.152639124,0,0,2.86712117953921,2014,"Good","1"
"3274",267374.938677108,297382.157069473,0,1,2.91884945023244,2014,"Excellent","1"
"3275",258603.01839021,250483.266823887,0,0,2.72240366133787,2014,"Marginal","0"
"3276",260636.007330897,287169.696585,0,0,2.95508666406236,2014,"Excellent","1"
"3277",263512.830962363,244720.919333059,0,0,2.5390981288934,2014,"Marginal","0"
"3278",268955.55811099,276940.543470415,0,2,2.65985279677063,2014,"Marginal","0"
"3279",265689.37600637,277833.735064472,0,0,2.80212576308536,2014,"Good","1"
"3280",261159.291758335,240619.312529396,0,0,2.07981805249695,2014,"Poor","0"
"3281",253475.55010817,287450.401414014,0,0,2.94278742463204,2014,"Excellent","1"
"3282",257271.290689261,287681.185081654,0,0,2.87472880663456,2014,"Good","1"
"3283",268275.196490034,249675.67545523,0,0,2.1978426015412,2014,"Poor","0"
"3284",260547.296862842,261431.550039067,0,0,2.82330255571894,2014,"Good","1"
"3285",263200.572388897,278840.24701393,0,0,2.78496725641576,2014,"Good","1"
"3286",269396.322710999,251659.404456555,0,1,2.58184970853616,2014,"Marginal","0"
"3287",258307.640732052,268630.066548133,0,0,3.09103157490802,2014,"Excellent","1"
"3288",260636.347113905,290256.548534535,0,0,2.98294548944228,2014,"Excellent","1"
"3289",260640.968397843,242144.501098618,0,0,2.26940624732918,2014,"Poor","0"
"3290",257992.28471703,249647.711363639,0,0,2.74584664696187,2014,"Marginal","0"
"3291",264725.138424927,261497.010475108,0,0,2.49927461385428,2014,"Marginal","0"
"3292",253936.365985499,276911.486124767,0,0,2.97446530844948,2014,"Excellent","1"
"3293",273849.675320208,282551.568177556,0,0,2.75385755834486,2014,"Good","1"
"3294",260532.638920135,242918.520522508,0,0,2.17763687611718,2014,"Poor","0"
"3295",267906.916906455,297116.187573085,0,0,2.9499747519647,2014,"Excellent","1"
"3296",263315.135774649,250974.623506652,0,0,2.52500222271997,2014,"Marginal","0"
"3297",272668.127879968,291991.720949676,0,0,2.79032034260608,2014,"Good","1"
"3298",264007.342727038,261464.497555728,0,1,2.42603666034019,2014,"Marginal","0"
"3299",271786.219872007,295916.936134761,0,0,3.00116471608673,2014,"Excellent","1"
"3300",256525.376055389,267260.935118851,0,0,3.03488376252779,2014,"Excellent","1"
"3301",263258.563042137,259828.776548216,0,0,2.4462632317515,2014,"Marginal","0"
"3302",260957.572907728,284909.915175763,0,0,2.876756465444,2014,"Good","1"
"3303",263597.111819515,241939.241409132,0,0,2.45700077260861,2014,"Marginal","0"
"3304",261819.705170666,264980.522060561,0,0,2.76059281355019,2014,"Good","1"
"3305",261028.689560662,280533.046750362,0,0,2.86940676336914,2014,"Good","1"
"3306",258137.415461666,258078.643731214,0,0,2.84473394336922,2014,"Good","1"
"3307",263675.959371062,300165.930976268,0,0,2.53607871809393,2014,"Marginal","0"
"3308",265855.03179694,293503.023112895,0,0,2.52105813456687,2014,"Marginal","0"
"3309",255338.279742521,283264.396149306,0,0,2.81250095545666,2014,"Good","1"
"3310",256094.125490454,262304.028970854,0,0,2.87190829349645,2014,"Good","1"
"3311",273285.847348985,281766.50493699,0,0,2.84991859185927,2014,"Good","1"
"3312",250508.854299919,282869.97179626,0,0,2.94062014387605,2014,"Excellent","1"
"3313",261390.854587453,290852.729574897,0,0,2.80299891664945,2014,"Good","1"
"3314",265320.999917381,271729.44468355,0,0,2.7435938871419,2014,"Marginal","0"
"3315",260959.036808402,240296.823011394,0,0,2.12927623523128,2014,"Poor","0"
"3316",257836.851271483,269673.056396432,0,0,2.84642575453824,2014,"Good","1"
"3317",262882.530822762,244319.66380676,0,0,2.72009232709069,2014,"Marginal","0"
"3318",267381.667721398,301788.188628916,0,0,3.32536268375807,2014,"Excellent","1"
"3319",264805.038917982,284079.3461698,0,0,2.77100233250171,2014,"Good","1"
"3320",248699.346102284,283874.964396672,0,0,2.92962698004464,2014,"Excellent","1"
"3321",269720.352025059,258212.303526142,0,0,2.79886601479181,2014,"Good","1"
"3322",269190.66221638,260754.282260251,0,0,2.68354790042855,2014,"Marginal","0"
"3323",263671.590551841,287588.592827277,0,0,2.55823710937522,2014,"Marginal","0"
"3324",262102.325947358,247292.318801584,0,0,2.59229136368282,2014,"Marginal","0"
"3325",264073.182972341,244552.475936497,0,0,2.62678449928303,2014,"Marginal","0"
"3326",249384.958801619,287224.756568726,0,0,2.92218045409281,2014,"Excellent","1"
"3327",261005.810756859,292432.728063924,0,0,2.93711767414374,2014,"Excellent","1"
"3328",259607.403648871,258179.22262157,0,0,2.74431971786882,2014,"Marginal","0"
"3329",256817.630100155,252284.686656432,0,0,2.73566269327411,2014,"Marginal","0"
"3330",251849.287776337,275866.648601453,0,0,2.67914692022261,2014,"Marginal","0"
"3331",262488.716559477,277163.939013563,0,0,2.88356531148125,2014,"Good","1"
"3332",263120.177373057,240947.028351149,0,0,2.32901175703084,2014,"Poor","0"
"3333",255039.802196358,258707.393826559,0,0,2.9871955949159,2014,"Excellent","1"
"3334",274727.983211461,289982.543905456,0,0,2.98961540265489,2014,"Excellent","1"
"3335",259877.706020276,248065.384066546,0,0,2.64004418973405,2014,"Marginal","0"
"3336",259927.263170875,294239.523948821,0,0,2.76614507392104,2014,"Good","1"
"3337",270381.958484326,252897.153095002,0,0,2.41144747255925,2014,"Marginal","0"
"3338",250690.74933388,277672.576213725,0,0,2.97543911037216,2014,"Excellent","1"
"3339",266108.994805302,287372.54162402,0,0,2.52139857342424,2014,"Marginal","0"
"3340",258390.53248632,251827.982909292,0,0,2.67107190282697,2014,"Marginal","0"
"3341",254758.843822738,267581.994964287,0,0,2.92234807968965,2014,"Excellent","1"
"3342",272952.994112945,289259.303042583,0,0,2.7145369359097,2014,"Marginal","0"
"3343",254119.3008344,252810.995098866,0,0,2.82585984557537,2014,"Good","1"
"3344",259452.765033326,290748.149120353,0,0,3.01478683238769,2014,"Excellent","1"
"3345",257293.746419909,286072.100988936,0,0,2.75131509831976,2014,"Good","1"
"3346",255679.84712074,275295.818625195,0,0,2.89424297729038,2014,"Good","1"
"3347",257802.960355549,292894.95197797,0,0,2.971212840405,2014,"Excellent","1"
"3348",269052.07054295,261273.008386466,0,0,2.66573404611865,2014,"Marginal","0"
"3349",260956.925278595,261346.699493244,0,0,2.80358713046033,2014,"Good","1"
"3350",265303.915429389,261393.821981595,0,0,2.57117590077857,2014,"Marginal","0"
"3351",258398.021814676,256496.351731064,0,0,2.94848796133218,2014,"Excellent","1"
"3352",256321.297704038,245304.2956607,0,0,2.7272753376806,2014,"Marginal","0"
"3353",257628.977767446,280967.296651039,0,0,2.81699543146848,2014,"Good","1"
"3354",266239.026603301,250450.657174491,0,0,2.53899000124796,2014,"Marginal","0"
"3355",268404.532025555,260742.495978506,0,0,2.52660896390087,2014,"Marginal","0"
"3356",265473.268655098,297124.007046133,0,0,2.62161575396432,2014,"Marginal","0"
"3357",268076.423874144,253538.010671354,0,0,2.53187986275467,2014,"Marginal","0"
"3358",257168.424776266,265294.374934436,0,0,3.1181853722552,2014,"Excellent","1"
"3359",259691.021436912,265116.018598987,0,0,2.87674832738082,2014,"Good","1"
"3360",254989.852468224,253697.801721625,0,0,2.82322835529502,2014,"Good","1"
"3361",272965.614761913,295108.018291734,0,0,2.86923660714316,2014,"Good","1"
"3362",271270.158294709,248243.368159722,0,0,2.29826764678495,2014,"Poor","0"
"3363",263347.156694078,276224.150112217,0,0,2.63102946967458,2014,"Marginal","0"
"3364",255551.02193971,272578.182732839,0,0,2.92150013748629,2014,"Excellent","1"
"3365",258873.57409109,289741.267709061,0,0,2.79366110532213,2014,"Good","1"
"3366",259474.378002778,296000.894174237,0,0,2.93977749157713,2014,"Excellent","1"
"3367",271989.311897707,283411.163871166,0,0,2.74650285745022,2014,"Marginal","0"
"3368",252051.210598746,283188.337279046,0,0,2.64060959727612,2014,"Marginal","0"
"3369",258508.221000637,248951.762896784,0,0,2.45518687754156,2014,"Marginal","0"
"3370",273334.147187155,278810.450203162,0,0,2.78740799059497,2014,"Good","1"
"3371",269921.351153881,288794.394702299,0,0,2.90106270083093,2014,"Excellent","1"
"3372",265125.865120129,249182.263076697,0,0,2.31130593158131,2014,"Poor","0"
"3373",261256.91413925,279949.079784267,0,0,2.78203193470733,2014,"Good","1"
"3374",267335.978599595,273139.668970014,0,0,2.39897728022888,2014,"Poor","0"
"3375",258067.684556062,282939.932812154,0,0,2.60682239700432,2014,"Marginal","0"
"3376",253132.306742063,282480.75988867,0,0,2.91273235748071,2014,"Excellent","1"
"3377",255822.447017085,257631.693808669,0,0,2.8225051944899,2014,"Good","1"
"3378",261704.182155866,279292.605856545,0,1,2.72823862491958,2014,"Marginal","0"
"3379",259165.129353018,248362.079186732,0,0,2.47655831166032,2014,"Marginal","0"
"3380",262284.535967234,248200.536430502,0,1,2.83723830977029,2014,"Good","1"
"3381",263896.785989899,250268.283894636,0,0,2.30725981638732,2014,"Poor","0"
"3382",256444.790002148,257108.780355661,0,0,2.84266729562482,2014,"Good","1"
"3383",273353.726573194,249737.75653084,0,0,2.35446676057654,2014,"Poor","0"
"3384",272152.626702205,292033.67157235,0,0,2.78138507801691,2014,"Good","1"
"3385",272702.592314614,287812.39236824,0,0,2.79339864216794,2014,"Good","1"
"3386",257431.097935621,293070.973198146,0,0,2.82252590332466,2014,"Good","1"
"3387",261888.947665913,266658.500695135,0,0,2.7886567815326,2014,"Good","1"
"3388",271055.555214223,285072.323819294,0,0,2.57972517339856,2014,"Marginal","0"
"3389",264169.569497151,240601.327638948,0,0,2.41708633505505,2014,"Marginal","0"
"3390",260750.296640398,296511.137165836,0,0,3.01745594612094,2014,"Excellent","1"
"3391",258922.27110405,285718.440757356,0,0,2.79037703268476,2014,"Good","1"
"3392",269389.906420515,277223.477831181,0,0,2.5907715346112,2014,"Marginal","0"
"3393",273175.285364175,280623.11733663,0,0,2.68961041919052,2014,"Marginal","0"
"3394",272005.534163774,294472.016284149,0,0,2.71210029458173,2014,"Marginal","0"
"3395",256519.648917157,250381.275441152,0,0,2.69083869303854,2014,"Marginal","0"
"3396",258033.279168802,273476.199515707,0,0,2.82280708262221,2014,"Good","1"
"3397",255870.478743609,264888.752889355,0,0,2.87690940675775,2014,"Good","1"
"3398",265559.507181818,264874.213548425,0,0,2.82216661780635,2014,"Good","1"
"3399",256921.509478869,258867.272694806,0,0,2.77348147905211,2014,"Good","1"
"3400",255336.027722951,262661.969469066,0,0,2.89318742395853,2014,"Good","1"
"3401",270193.953099104,289696.101815771,0,5,2.64489213164102,2014,"Marginal","0"
"3402",257552.615379888,283364.686473976,0,0,2.63789154855075,2014,"Marginal","0"
"3403",255481.794618363,248936.887693433,0,0,2.71282867118874,2014,"Marginal","0"
"3404",265236.858153077,275443.771589748,0,0,2.60189169281279,2014,"Marginal","0"
"3405",263084.912040327,239774.41834949,0,0,2.01096941498975,2014,"Poor","0"
"3406",267677.078839003,294508.580215632,0,1,2.81871719414366,2014,"Good","1"
"3407",267891.560883064,250800.261169669,0,0,2.44565840082222,2014,"Marginal","0"
"3408",260609.541189574,283732.768536346,0,2,2.69332529052548,2014,"Marginal","0"
"3409",260307.932927186,267393.373100994,0,0,2.84587601658702,2014,"Good","1"
"3410",258955.1955394,265450.082397563,0,0,2.80151892387333,2014,"Good","1"
"3411",259116.899685819,288699.583906221,0,0,2.77394565223354,2014,"Good","1"
"3412",254334.460877565,260167.75666084,0,0,2.88182282511503,2014,"Good","1"
"3413",265553.444998266,295533.735873289,0,0,2.65753778032387,2014,"Marginal","0"
"3414",270389.463843947,280176.857665433,0,0,2.58355917595223,2014,"Marginal","0"
"3415",269849.209187318,289458.425351565,0,0,2.50809104919383,2014,"Marginal","0"
"3416",266264.952123637,263884.142701769,0,0,2.47624346569199,2014,"Marginal","0"
"3417",271912.230520081,248532.801577596,0,0,2.56456269268781,2014,"Marginal","0"
"3418",263136.914686955,261915.868640002,0,0,2.52652910203547,2014,"Marginal","0"
"3419",252925.9358606,286252.502337412,0,0,3.01644571488302,2014,"Excellent","1"
"3420",263555.154375752,281597.722560989,0,0,2.68320922065067,2014,"Marginal","0"
"3421",265489.450506706,272775.67923122,0,0,2.79655106393795,2014,"Good","1"
"3422",265312.301806467,246214.359998795,0,0,2.48005758441651,2014,"Marginal","0"
"3423",273527.388277297,254039.777976988,0,0,2.62328060770752,2014,"Marginal","0"
"3424",262232.172421266,255369.518968105,0,0,2.78923278517415,2014,"Good","1"
"3425",257357.561108518,264905.172699848,0,0,2.93809391282431,2014,"Excellent","1"
"3426",263922.846671025,242001.0167096,0,0,2.35579468983648,2014,"Poor","0"
"3427",263326.123355766,277526.683115598,0,0,2.81113562668717,2014,"Good","1"
"3428",266321.725849343,295430.189083601,0,1,2.62359146818635,2014,"Marginal","0"
"3429",255061.775902547,268408.278128106,0,0,3.18312658496663,2014,"Excellent","1"
"3430",267066.005974102,246419.981145376,0,0,2.61346779526856,2014,"Marginal","0"
"3431",252559.388230213,292139.566589276,0,0,2.86573896887971,2014,"Good","1"
"3432",255295.785321574,290637.452958097,0,0,2.79843864654337,2014,"Good","1"
"3433",254288.215029597,273688.846773598,0,0,2.88476920258755,2014,"Good","1"
"3434",271162.616425912,279845.213317241,0,0,2.82060268816028,2014,"Good","1"
"3435",250933.841429419,283251.407371512,0,0,2.91144738399184,2014,"Excellent","1"
"3436",257459.032020543,290364.712550817,0,0,2.64865853563603,2014,"Marginal","0"
"3437",255552.291639599,265193.68485578,0,0,2.9894019909647,2014,"Excellent","1"
"3438",257259.713757726,291587.443407918,0,0,2.93993883683646,2014,"Excellent","1"
"3439",250927.546027538,282396.227103145,0,0,2.92962909504165,2014,"Excellent","1"
"3440",267902.170720555,275316.917797781,0,1,2.3381310151733,2014,"Poor","0"
"3441",265187.190705301,275779.651937053,0,0,2.67041136674317,2014,"Marginal","0"
"3442",258866.033756849,241887.206952998,0,0,2.4230697134175,2014,"Marginal","0"
"3443",265783.246679402,266999.224201669,0,0,2.86777181487543,2014,"Good","1"
"3444",258730.445066895,278852.08830447,0,0,2.84288069017729,2014,"Good","1"
"3445",261224.859849068,275212.617289563,0,1,2.75808744176953,2014,"Good","1"
"3446",263485.087641371,293566.5039933,0,0,2.71143929053497,2014,"Marginal","0"
"3447",273380.951653406,292905.500510622,0,0,2.79789422232293,2014,"Good","1"
"3448",273450.027065762,250115.206756255,0,0,2.39384307413612,2014,"Poor","0"
"3449",266176.373349952,284692.285034257,0,0,2.82132909701224,2014,"Good","1"
"3450",266890.047216542,293736.205158116,0,0,2.79311899737774,2014,"Good","1"
"3451",255557.657981965,259065.619949046,0,0,2.78332983384576,2014,"Good","1"
"3452",272783.585084537,294402.47193902,0,0,3.07770383206665,2014,"Excellent","1"
"3453",262812.994014469,298057.352308914,0,0,2.68794869350297,2014,"Marginal","0"
"3454",257394.819284995,276139.560152082,0,1,3.06067949509533,2014,"Excellent","1"
"3455",259901.016884796,265053.309129486,0,0,2.81172959649291,2014,"Good","1"
"3456",251377.541014914,274954.174368905,0,0,2.71606784372349,2014,"Marginal","0"
"3457",260342.065132515,285119.593056299,0,0,2.64345758351199,2014,"Marginal","0"
"3458",268727.932454277,258299.21468472,0,0,2.68628806261377,2014,"Marginal","0"
"3459",266484.791404246,243976.205123655,0,0,2.36491471767219,2014,"Poor","0"
"3460",266664.596830362,264957.633075364,0,0,2.49846142473247,2014,"Marginal","0"
"3461",268297.479631431,287199.22847845,0,0,2.40096327447987,2014,"Marginal","0"
"3462",257562.567188988,282402.458989315,0,0,2.73204194754908,2014,"Marginal","0"
"3463",269898.09343127,277966.464378107,0,0,2.65447337462503,2014,"Marginal","0"
"3464",263686.99508293,280708.910509876,0,0,2.6617662023848,2014,"Marginal","0"
"3465",260906.888638681,280659.860152791,0,0,2.86032740591816,2014,"Good","1"
"3466",269888.580711808,252269.605539608,0,0,2.47322388259971,2014,"Marginal","0"
"3467",249090.669126108,279309.525853415,0,0,2.79461605172451,2014,"Good","1"
