ID2,SORTID,CollarBrand,ELKUID,Date,Time,UTMX,UTMY
3133,1037,2200,29,09/01/03,22:00,550441,5710887
3134,1038,2200,29,09/02/03,0:00,550435,5710789
3142,1039,2200,29,09/02/03,2:00,550249,5710802
3150,1040,2200,29,09/02/03,4:00,550359,5710718
3158,1041,2200,29,09/02/03,6:02,550228,5710832
3166,1042,2200,29,09/02/03,8:00,550105,5710879
3174,1043,2200,29,09/02/03,10:00,549897,5710835
3198,1044,2200,29,09/02/03,16:00,549854,5710560
3206,1045,2200,29,09/02/03,18:00,550267,5710114
3214,1046,2200,29,09/02/03,20:00,550394,5709999
3222,1047,2200,29,09/02/03,22:01,550363,5710056
3230,1048,2200,29,09/03/03,0:00,550206,5710394
3231,1049,2200,29,09/03/03,2:01,550205,5710291
3237,1050,2200,29,09/03/03,14:01,550307,5709725
3240,1051,2200,29,09/03/03,20:00,550386,5710279
3241,1052,2200,29,09/03/03,22:00,550515,5710297
3242,1053,2200,29,09/04/03,0:01,550470,5710539
3243,1054,2200,29,09/04/03,2:00,550381,5710645
3244,1055,2200,29,09/04/03,4:02,550337,5710713
3245,1056,2200,29,09/04/03,6:00,550471,5710464
3246,1057,2200,29,09/04/03,8:00,550534,5710082
3249,1058,2200,29,09/04/03,14:01,551303,5709206
3252,1059,2200,29,09/04/03,20:01,552396,5707531
3253,1060,2200,29,09/04/03,22:00,552390,5707532
3254,1061,2200,29,09/05/03,0:02,552522,5707548
3255,1062,2200,29,09/05/03,2:02,551965,5708570
3256,1063,2200,29,09/05/03,4:01,551959,5708637
3257,1064,2200,29,09/05/03,6:01,551979,5708598
3263,1065,2200,29,09/05/03,18:01,550532,5710540
3264,1066,2200,29,09/05/03,20:00,550571,5710749
3265,1067,2200,29,09/05/03,22:00,550558,5710806
3266,1068,2200,29,09/06/03,0:00,550753,5710620
3267,1069,2200,29,09/06/03,2:00,550896,5710914
3268,1070,2200,29,09/06/03,4:01,550918,5710730
3269,1071,2200,29,09/06/03,6:01,550982,5710885
3270,1072,2200,29,09/06/03,8:00,550781,5711012
3273,1073,2200,29,09/06/03,14:01,550898,5710664
3274,1074,2200,29,09/06/03,16:02,550885,5710639
3275,1075,2200,29,09/06/03,18:01,550874,5710729
3276,1076,2200,29,09/06/03,20:00,551007,5710729
3277,1077,2200,29,09/06/03,22:00,550863,5710859
3278,1078,2200,29,09/07/03,0:01,550953,5710959
3279,1079,2200,29,09/07/03,2:00,551044,5710857
3280,1080,2200,29,09/07/03,4:00,551037,5710858
3281,1081,2200,29,09/07/03,6:00,550968,5710880
3284,1082,2200,29,09/07/03,12:01,549307,5712180
3285,1083,2200,29,09/07/03,14:00,549404,5712053
3286,1084,2200,29,09/07/03,16:00,549584,5712486
3293,1085,2200,29,09/08/03,6:11,549428,5712796
3294,1086,2200,29,09/08/03,8:00,549614,5712542
3295,1087,2200,29,09/08/03,10:00,549796,5712479
3296,1088,2200,29,09/08/03,12:01,549707,5712451
3297,1089,2200,29,09/08/03,14:00,549538,5712630
3298,1090,2200,29,09/08/03,16:00,549565,5712665
3299,1091,2200,29,09/08/03,18:01,549545,5712606
3300,1092,2200,29,09/08/03,20:01,549400,5712734
3301,1093,2200,29,09/08/03,22:00,549394,5712734
3310,1094,2200,29,09/09/03,2:00,549654,5711524
3318,1095,2200,29,09/09/03,4:00,549697,5711444
3326,1096,2200,29,09/09/03,6:00,549708,5711506
3342,1097,2200,29,09/09/03,10:02,550198,5711258
3358,1098,2200,29,09/09/03,14:00,550211,5711332
3374,1099,2200,29,09/09/03,18:01,550462,5710824
3390,1100,2200,29,09/09/03,22:00,550541,5710552
3400,1101,2200,29,09/10/03,4:00,550614,5710433
3401,1102,2200,29,09/10/03,6:00,550630,5710433
3402,1103,2200,29,09/10/03,8:02,550785,5710050
3403,1104,2200,29,09/10/03,10:00,550750,5710053
3406,1105,2200,29,09/10/03,16:01,550340,5710035
3407,1106,2200,29,09/10/03,18:01,550329,5710188
3410,1107,2200,29,09/11/03,0:01,550605,5710524
3411,1108,2200,29,09/11/03,2:00,550410,5710941
3412,1109,2200,29,09/11/03,4:00,550395,5710937
3419,1110,2200,29,09/11/03,18:01,552061,5704246
3420,1111,2200,29,09/11/03,20:01,553184,5702550
3421,1112,2200,29,09/11/03,22:00,553161,5702884
3422,1113,2200,29,09/12/03,0:02,553224,5702780
3423,1114,2200,29,09/12/03,2:00,553227,5702696
3433,1115,2200,29,09/12/03,22:00,554444,5701899
3434,1116,2200,29,09/13/03,0:00,554517,5701962
3435,1117,2200,29,09/13/03,2:00,554603,5702055
3436,1118,2200,29,09/13/03,4:01,554598,5702039
3446,1119,2200,29,09/14/03,0:01,553933,5702136
3449,1120,2200,29,09/14/03,6:01,553984,5702465
3450,1121,2200,29,09/14/03,8:02,554455,5702290
3457,1122,2200,29,09/14/03,22:01,554360,5702102
3458,1123,2200,29,09/15/03,0:01,554508,5702146
3474,1124,2200,29,09/16/03,8:01,554327,5701963
3475,1125,2200,29,09/16/03,10:00,554573,5702090
3476,1126,2200,29,09/16/03,12:01,554577,5702118
3477,1127,2200,29,09/16/03,14:00,554601,5702187
3500,1128,2200,29,09/18/03,12:00,555852,5701447
3501,1129,2200,29,09/18/03,14:00,555786,5702061
3504,1130,2200,29,09/18/03,20:00,555103,5702625
3505,1131,2200,29,09/18/03,22:00,555146,5702640
3506,1132,2200,29,09/19/03,0:01,555307,5702164
3507,1133,2200,29,09/19/03,2:00,555603,5701792
3512,1134,2200,29,09/19/03,12:01,557136,5701733
3517,1135,2200,29,09/19/03,22:01,559322,5700097
3518,1136,2200,29,09/20/03,0:01,559472,5700259
3519,1137,2200,29,09/20/03,2:00,559332,5700733
3520,1138,2200,29,09/20/03,4:01,559583,5700268
3525,1139,2200,29,09/20/03,14:01,557704,5701641
3530,1140,2200,29,09/21/03,0:01,557374,5701208
3531,1141,2200,29,09/21/03,2:00,557408,5700983
3535,1142,2200,29,09/21/03,10:01,557130,5702090
3536,1143,2200,29,09/21/03,12:02,556918,5702375
3537,1144,2200,29,09/21/03,14:01,556971,5702395
3540,1145,2200,29,09/21/03,20:02,557110,5702299
3562,1146,2200,29,09/23/03,16:01,557152,5703295
3563,1147,2200,29,09/23/03,18:01,556971,5702897
3564,1148,2200,29,09/23/03,20:00,556945,5702516
3565,1149,2200,29,09/23/03,22:01,556912,5702493
3572,1150,2200,29,09/24/03,12:01,557510,5702189
3577,1151,2200,29,09/24/03,22:00,557491,5700857
3578,1152,2200,29,09/25/03,0:01,557452,5700817
3579,1153,2200,29,09/25/03,2:01,557433,5700814
3580,1154,2200,29,09/25/03,4:01,557638,5700944
3587,1155,2200,29,09/25/03,18:01,557484,5702197
3588,1156,2200,29,09/25/03,20:00,557020,5702131
3589,1157,2200,29,09/25/03,22:01,556989,5702209
3590,1158,2200,29,09/26/03,0:01,556971,5702257
3591,1159,2200,29,09/26/03,2:01,556917,5702232
3592,1160,2200,29,09/26/03,4:01,556886,5702303
3595,1161,2200,29,09/26/03,10:02,556366,5702665
3596,1162,2200,29,09/26/03,12:00,556524,5702279
3599,1163,2200,29,09/26/03,18:00,556792,5702324
3600,1164,2200,29,09/26/03,20:01,557067,5702139
3607,1165,2200,29,09/27/03,10:01,557417,5702152
3608,1166,2200,29,09/27/03,12:01,557472,5702096
3611,1167,2200,29,09/27/03,18:01,558387,5700476
3612,1168,2200,29,09/27/03,20:01,559416,5699784
3613,1169,2200,29,09/27/03,22:01,559288,5699806
3614,1170,2200,29,09/28/03,0:02,558792,5699706
3615,1171,2200,29,09/28/03,2:00,558695,5699694
3622,1172,2200,29,09/28/03,16:01,557675,5701032
3623,1173,2200,29,09/28/03,18:00,557412,5701109
3624,1174,2200,29,09/28/03,20:01,558177,5699945
3625,1175,2200,29,09/28/03,22:00,558676,5699610
3626,1176,2200,29,09/29/03,0:01,558652,5699711
3627,1177,2200,29,09/29/03,2:00,558637,5699665
3628,1178,2200,29,09/29/03,4:00,558598,5699707
3637,1179,2200,29,09/29/03,22:00,558681,5699623
3638,1180,2200,29,09/30/03,0:00,558683,5699637
3639,1181,2200,29,09/30/03,2:00,558686,5699649
3640,1182,2200,29,09/30/03,4:00,558661,5699675
3641,1183,2200,29,09/30/03,6:01,558668,5699741
3649,1184,2200,29,09/30/03,22:00,557233,5701490
3660,1185,2200,29,10/01/03,20:00,558767,5699847
3661,1186,2200,29,10/01/03,22:02,558684,5699613
3662,1187,2200,29,10/02/03,0:00,558720,5699601
3663,1188,2200,29,10/02/03,2:00,558553,5699585
3664,1189,2200,29,10/02/03,4:01,559079,5700203
3668,1190,2200,29,10/02/03,12:01,557704,5701210
3669,1191,2200,29,10/02/03,14:01,557699,5701209
3670,1192,2200,29,10/02/03,16:01,557589,5701309
3671,1193,2200,29,10/02/03,18:02,557749,5700991
3672,1194,2200,29,10/02/03,20:00,559002,5699951
3673,1195,2200,29,10/02/03,22:00,559320,5699616
3674,1196,2200,29,10/03/03,0:00,559476,5699767
3682,1197,2200,29,10/03/03,2:00,559606,5700224
3690,1198,2200,29,10/03/03,4:00,560050,5700327
3698,1199,2200,29,10/03/03,6:00,560439,5699982
3706,1200,2200,29,10/03/03,8:00,560122,5699939
3722,1201,2200,29,10/03/03,12:01,560136,5699899
3730,1202,2200,29,10/03/03,14:00,560147,5699907
3738,1203,2200,29,10/03/03,16:01,560124,5699911
3746,1204,2200,29,10/03/03,18:00,560060,5699703
3754,1205,2200,29,10/03/03,20:00,559799,5699486
3762,1206,2200,29,10/03/03,22:00,559811,5699526
3770,1207,2200,29,10/04/03,0:00,559776,5699495
3780,1208,2200,29,10/04/03,20:00,559670,5699836
3781,1209,2200,29,10/04/03,22:01,559510,5699829
3782,1210,2200,29,10/05/03,0:00,559457,5699798
3783,1211,2200,29,10/05/03,2:01,559515,5700036
3784,1212,2200,29,10/05/03,4:00,559490,5699801
3789,1213,2200,29,10/05/03,14:01,559517,5699265
3793,1214,2200,29,10/05/03,22:01,559344,5699415
3794,1215,2200,29,10/06/03,0:00,558939,5699499
3795,1216,2200,29,10/06/03,2:01,558790,5699633
3796,1217,2200,29,10/06/03,4:00,558693,5699590
3800,1218,2200,29,10/06/03,12:01,558041,5700545
3801,1219,2200,29,10/06/03,14:01,557800,5700678
3804,1220,2200,29,10/06/03,20:00,558868,5699735
3805,1221,2200,29,10/06/03,22:00,558958,5699644
3806,1222,2200,29,10/07/03,0:00,558811,5699749
3807,1223,2200,29,10/07/03,2:00,558598,5699457
3808,1224,2200,29,10/07/03,4:00,558632,5699560
3815,1225,2200,29,10/07/03,18:00,559091,5700178
3816,1226,2200,29,10/07/03,20:00,559149,5700250
3817,1227,2200,29,10/07/03,22:00,559173,5700223
3818,1228,2200,29,10/08/03,0:01,559255,5700208
3819,1229,2200,29,10/08/03,2:00,558997,5700105
3820,1230,2200,29,10/08/03,4:00,559047,5700095
3821,1231,2200,29,10/08/03,6:01,558995,5700095
3824,1232,2200,29,10/08/03,12:02,559635,5699157
3827,1233,2200,29,10/08/03,18:00,559044,5699364
3828,1234,2200,29,10/08/03,20:00,559260,5699694
3829,1235,2200,29,10/08/03,22:00,559297,5699683
3830,1236,2200,29,10/09/03,0:02,558877,5699808
3831,1237,2200,29,10/09/03,2:00,559012,5699720
3832,1238,2200,29,10/09/03,4:00,558786,5699662
3833,1239,2200,29,10/09/03,6:00,559059,5700161
3834,1240,2200,29,10/09/03,8:01,559091,5700512
3835,1241,2200,29,10/09/03,10:01,558747,5701013
3836,1242,2200,29,10/09/03,12:01,558700,5700992
3837,1243,2200,29,10/09/03,14:01,558777,5701120
3838,1244,2200,29,10/09/03,16:00,559242,5700310
3839,1245,2200,29,10/09/03,18:00,559309,5700146
3840,1246,2200,29,10/09/03,20:02,559386,5700254
3841,1247,2200,29,10/09/03,22:00,559387,5700223
3842,1248,2200,29,10/10/03,0:00,559566,5700220
3850,1249,2200,29,10/10/03,2:00,559602,5700170
3858,1250,2200,29,10/10/03,4:00,559607,5700304
3866,1251,2200,29,10/10/03,6:00,559699,5700456
3874,1252,2200,29,10/10/03,8:01,560129,5699827
3882,1253,2200,29,10/10/03,10:00,560134,5699819
3890,1254,2200,29,10/10/03,12:02,560045,5699812
3898,1255,2200,29,10/10/03,14:00,559862,5699643
3906,1256,2200,29,10/10/03,16:00,559419,5699582
3914,1257,2200,29,10/10/03,18:01,558942,5699660
3930,1258,2200,29,10/10/03,22:00,558794,5699736
3940,1259,2200,29,10/11/03,4:01,558306,5697429
3944,1260,2200,29,10/11/03,12:01,559617,5699094
3945,1261,2200,29,10/11/03,14:00,559167,5699371
3946,1262,2200,29,10/11/03,16:01,559197,5699464
3947,1263,2200,29,10/11/03,18:01,559061,5699252
3948,1264,2200,29,10/11/03,20:00,558951,5699747
3949,1265,2200,29,10/11/03,22:02,558890,5699777
3950,1266,2200,29,10/12/03,0:00,558844,5699754
3958,1267,2200,29,10/12/03,2:00,558492,5699582
3966,1268,2200,29,10/12/03,4:00,558435,5699616
3974,1269,2200,29,10/12/03,6:00,558557,5699584
3982,1270,2200,29,10/12/03,8:02,558403,5700284
3990,1271,2200,29,10/12/03,10:00,558334,5700314
3998,1272,2200,29,10/12/03,12:00,558379,5700375
4006,1273,2200,29,10/12/03,14:00,558024,5699947
4014,1274,2200,29,10/12/03,16:00,558326,5699608
4022,1275,2200,29,10/12/03,18:00,558722,5699613
4030,1276,2200,29,10/12/03,20:00,558693,5699611
4038,1277,2200,29,10/12/03,22:00,558669,5699647
4046,1278,2200,29,10/13/03,0:00,558660,5699554
4054,1279,2200,29,10/13/03,2:00,558660,5699630
4062,1280,2200,29,10/13/03,4:00,558538,5699474
4070,1281,2200,29,10/13/03,6:00,558531,5699598
4078,1282,2200,29,10/13/03,8:00,559051,5699733
4086,1283,2200,29,10/13/03,10:00,559367,5699734
4094,1284,2200,29,10/13/03,12:00,559376,5699745
4102,1285,2200,29,10/13/03,14:00,559380,5699698
4110,1286,2200,29,10/13/03,16:00,559487,5699622
4118,1287,2200,29,10/13/03,18:00,559609,5699726
4126,1288,2200,29,10/13/03,20:00,559666,5699995
4134,1289,2200,29,10/13/03,22:00,559665,5700012
4142,1290,2200,29,10/14/03,0:00,559627,5700376
4150,1291,2200,29,10/14/03,2:00,559625,5700343
4158,1292,2200,29,10/14/03,4:00,559374,5700520
4166,1293,2200,29,10/14/03,6:00,559361,5700354
4182,1294,2200,29,10/14/03,10:00,558589,5700514
4190,1295,2200,29,10/14/03,12:00,558444,5700367
4198,1296,2200,29,10/14/03,14:02,558452,5700487
4206,1297,2200,29,10/14/03,16:00,558815,5700122
4214,1298,2200,29,10/14/03,18:00,558903,5700043
4222,1299,2200,29,10/14/03,20:00,558928,5700080
4230,1300,2200,29,10/14/03,22:00,559285,5699362
4238,1301,2200,29,10/15/03,0:00,559297,5699326
4246,1302,2200,29,10/15/03,2:00,559224,5699354
4254,1303,2200,29,10/15/03,4:00,560282,5700036
4262,1304,2200,29,10/15/03,6:01,560183,5700087
4270,1305,2200,29,10/15/03,8:00,560340,5699854
4278,1306,2200,29,10/15/03,10:00,560145,5699580
4286,1307,2200,29,10/15/03,12:00,560146,5699805
4302,1308,2200,29,10/15/03,16:00,559926,5699612
4318,1309,2200,29,10/15/03,20:00,559023,5699787
4326,1310,2200,29,10/15/03,22:01,559027,5699770
4334,1311,2200,29,10/16/03,0:00,559564,5699649
4342,1312,2200,29,10/16/03,2:00,559561,5699696
4350,1313,2200,29,10/16/03,4:00,559542,5699699
4358,1314,2200,29,10/16/03,6:01,559559,5699702
4366,1315,2200,29,10/16/03,8:02,559964,5698968
4374,1316,2200,29,10/16/03,10:00,559966,5698968
4382,1317,2200,29,10/16/03,12:01,559968,5698964
4398,1318,2200,29,10/16/03,16:00,559914,5699355
4414,1319,2200,29,10/16/03,20:00,560179,5699815
4422,1320,2200,29,10/16/03,22:00,560194,5699814
4430,1321,2200,29,10/17/03,0:01,559675,5699890
4438,1322,2200,29,10/17/03,2:00,559559,5699603
4446,1323,2200,29,10/17/03,4:00,559280,5699359
4462,1324,2200,29,10/17/03,8:01,559359,5699429
4470,1325,2200,29,10/17/03,10:00,559553,5699183
4486,1326,2200,29,10/17/03,14:01,559357,5699236
4502,1327,2200,29,10/17/03,18:00,559162,5699424
4510,1328,2200,29,10/17/03,20:00,559124,5699299
4518,1329,2200,29,10/17/03,22:00,559201,5699342
4526,1330,2200,29,10/18/03,0:00,558778,5699649
4534,1331,2200,29,10/18/03,2:00,558737,5699703
4542,1332,2200,29,10/18/03,4:00,558566,5699578
4550,1333,2200,29,10/18/03,6:01,558606,5699637
4566,1334,2200,29,10/18/03,10:00,555400,5704777
4574,1335,2200,29,10/18/03,12:00,556355,5706877
4582,1336,2200,29,10/18/03,14:00,557094,5707621
4590,1337,2200,29,10/18/03,16:00,557973,5708982
4606,1338,2200,29,10/18/03,20:00,562968,5712462
4614,1339,2200,29,10/18/03,22:00,562906,5712457
4622,1340,2200,29,10/19/03,0:00,562878,5712375
4623,1341,2200,29,10/19/03,2:00,562894,5712400
4624,1342,2200,29,10/19/03,4:00,563054,5712491
4625,1343,2200,29,10/19/03,6:00,564386,5711590
4626,1344,2200,29,10/19/03,8:00,564825,5712025
4627,1345,2200,29,10/19/03,10:00,564722,5711984
4628,1346,2200,29,10/19/03,12:00,564701,5711963
4629,1347,2200,29,10/19/03,14:01,564599,5712011
4630,1348,2200,29,10/19/03,16:00,564692,5711975
4631,1349,2200,29,10/19/03,18:02,565990,5711557
4632,1350,2200,29,10/19/03,20:02,571462,5714128
4633,1351,2200,29,10/19/03,22:01,571969,5714499
4634,1352,2200,29,10/20/03,0:00,571950,5714471
4637,1353,2200,29,10/20/03,6:01,574192,5721235
4638,1354,2200,29,10/20/03,8:13,574214,5721772
4639,1355,2200,29,10/20/03,10:00,574188,5721770
4640,1356,2200,29,10/20/03,12:00,574178,5721734
4641,1357,2200,29,10/20/03,14:00,574213,5721796
4644,1358,2200,29,10/20/03,20:01,580347,5724224
4645,1359,2200,29,10/20/03,22:00,580556,5724246
4646,1360,2200,29,10/21/03,0:00,580478,5724094
4647,1361,2200,29,10/21/03,2:00,580303,5724131
4648,1362,2200,29,10/21/03,4:00,580264,5724137
4649,1363,2200,29,10/21/03,6:02,580262,5724139
4652,1364,2200,29,10/21/03,12:00,580653,5723900
4653,1365,2200,29,10/21/03,14:01,580617,5723762
4654,1366,2200,29,10/21/03,16:00,580499,5724184
4655,1367,2200,29,10/21/03,18:02,580743,5724226
4656,1368,2200,29,10/21/03,20:00,580769,5724085
4657,1369,2200,29,10/21/03,22:00,580568,5724113
4658,1370,2200,29,10/22/03,0:01,580979,5724457
4659,1371,2200,29,10/22/03,2:00,582806,5724953
4660,1372,2200,29,10/22/03,4:00,582866,5724894
4661,1373,2200,29,10/22/03,6:00,582683,5724969
4662,1374,2200,29,10/22/03,8:01,582840,5724708
4663,1375,2200,29,10/22/03,10:00,585059,5725255
4664,1376,2200,29,10/22/03,12:00,588051,5726146
4665,1377,2200,29,10/22/03,14:00,588085,5726169
4666,1378,2200,29,10/22/03,16:00,588153,5726190
4667,1379,2200,29,10/22/03,18:00,588674,5726821
4668,1380,2200,29,10/22/03,20:01,588659,5726835
4669,1381,2200,29,10/22/03,22:00,588636,5726825
4670,1382,2200,29,10/23/03,0:01,588653,5726820
4671,1383,2200,29,10/23/03,2:01,588614,5726985
4672,1384,2200,29,10/23/03,4:00,588631,5727020
4673,1385,2200,29,10/23/03,6:00,588600,5726904
4674,1386,2200,29,10/23/03,8:01,588757,5727167
4675,1387,2200,29,10/23/03,10:00,588605,5726986
4676,1388,2200,29,10/23/03,12:01,588727,5726540
4677,1389,2200,29,10/23/03,14:01,588741,5726483
4680,1390,2200,29,10/23/03,20:00,591362,5729454
4681,1391,2200,29,10/23/03,22:00,591361,5729437
4682,1392,2200,29,10/24/03,0:00,591368,5729396
4683,1393,2200,29,10/24/03,2:00,591380,5729473
4687,1394,2200,29,10/24/03,10:00,592280,5729331
4690,1395,2200,29,10/24/03,16:01,592300,5730249
4691,1396,2200,29,10/24/03,18:00,592283,5730592
4692,1397,2200,29,10/24/03,20:00,592107,5730459
4693,1398,2200,29,10/24/03,22:00,592104,5730460
4694,1399,2200,29,10/25/03,0:00,592047,5730326
4695,1400,2200,29,10/25/03,2:00,592287,5730391
4696,1401,2200,29,10/25/03,4:00,592288,5730370
4697,1402,2200,29,10/25/03,6:01,592282,5730365
4698,1403,2200,29,10/25/03,8:00,591415,5731161
4699,1404,2200,29,10/25/03,10:01,591919,5731924
4700,1405,2200,29,10/25/03,12:00,591891,5731907
4701,1406,2200,29,10/25/03,14:00,591973,5731902
4704,1407,2200,29,10/25/03,20:00,597565,5732527
4705,1408,2200,29,10/25/03,22:00,596790,5732677
4706,1409,2200,29,10/26/03,0:01,596806,5732647
4707,1410,2200,29,10/26/03,2:00,597626,5732606
4708,1411,2200,29,10/26/03,4:00,597593,5732611
4709,1412,2200,29,10/26/03,6:00,597631,5732545
4710,1413,2200,29,10/26/03,8:02,596622,5732899
4713,1414,2200,29,10/26/03,14:01,595984,5733090
4714,1415,2200,29,10/26/03,16:01,595989,5733086
4715,1416,2200,29,10/26/03,18:02,597057,5733059
4716,1417,2200,29,10/26/03,20:01,597863,5732635
4717,1418,2200,29,10/26/03,22:00,597727,5732697
4718,1419,2200,29,10/27/03,0:00,597842,5732853
4719,1420,2200,29,10/27/03,2:01,597376,5733225
4720,1421,2200,29,10/27/03,4:01,597233,5733466
4721,1422,2200,29,10/27/03,6:01,597242,5733434
4722,1423,2200,29,10/27/03,8:01,596748,5734113
4723,1424,2200,29,10/27/03,10:01,596401,5734353
4724,1425,2200,29,10/27/03,12:01,596440,5734374
4725,1426,2200,29,10/27/03,14:00,597173,5733943
4726,1427,2200,29,10/27/03,16:00,598384,5733226
4727,1428,2200,29,10/27/03,18:01,599234,5733357
4728,1429,2200,29,10/27/03,20:01,600325,5733084
4729,1430,2200,29,10/27/03,22:00,600367,5733082
4730,1431,2200,29,10/28/03,0:00,600511,5733053
4731,1432,2200,29,10/28/03,2:00,600487,5733069
4732,1433,2200,29,10/28/03,4:00,600488,5733075
4733,1434,2200,29,10/28/03,6:01,600739,5733805
4734,1435,2200,29,10/28/03,8:01,601208,5734435
4735,1436,2200,29,10/28/03,10:00,601325,5734783
4736,1437,2200,29,10/28/03,12:01,601311,5734763
4737,1438,2200,29,10/28/03,14:01,601336,5734772
4738,1439,2200,29,10/28/03,16:00,601242,5734359
4739,1440,2200,29,10/28/03,18:00,602471,5733936
4740,1441,2200,29,10/28/03,20:00,603660,5733798
4741,1442,2200,29,10/28/03,22:00,603833,5733869
4742,1443,2200,29,10/29/03,0:00,604134,5733845
4743,1444,2200,29,10/29/03,2:00,604076,5733928
4744,1445,2200,29,10/29/03,4:00,604092,5733918
4745,1446,2200,29,10/29/03,6:01,604095,5733907
4746,1447,2200,29,10/29/03,8:01,604243,5733859
4747,1448,2200,29,10/29/03,10:01,604225,5733888
4748,1449,2200,29,10/29/03,12:01,604240,5733874
4749,1450,2200,29,10/29/03,14:00,604398,5733473
4750,1451,2200,29,10/29/03,16:00,604402,5733464
4751,1452,2200,29,10/29/03,18:00,604310,5733230
4752,1453,2200,29,10/29/03,20:01,604328,5733181
4753,1454,2200,29,10/29/03,22:00,604363,5733156
4754,1455,2200,29,10/30/03,0:00,604396,5733279
4755,1456,2200,29,10/30/03,2:00,604366,5733314
4756,1457,2200,29,10/30/03,4:00,604229,5733266
4757,1458,2200,29,10/30/03,6:00,604256,5733199
4758,1459,2200,29,10/30/03,8:00,604304,5732906
4759,1460,2200,29,10/30/03,10:00,603773,5733298
4760,1461,2200,29,10/30/03,12:01,603772,5733315
4761,1462,2200,29,10/30/03,14:00,603821,5733227
4762,1463,2200,29,10/30/03,16:00,604208,5732832
4763,1464,2200,29,10/30/03,18:00,601690,5732453
4764,1465,2200,29,10/30/03,20:00,601235,5732802
4765,1466,2200,29,10/30/03,22:00,601226,5732801
